ClientGroupName,ClientName,BillingStartDate,EIN,ClientDivisionName,ClientID,ClientDivisionID,Active,ClientAlternate,DeactivationDate,DivisionName
Kelly Godfrey,Outbound Engine Inc.,20160826,272906764,,269,2088,Active,BENOUTENG,,Diesel Outboards LLC
Kelly Godfrey,Outbound Engine Inc.,20160826,272906764,,269,361,Active,BENOUTENG,,Outbound Engine Inc.
Kelly Godfrey,Outbound Engine Inc.,20160826,272906764,,269,2087,Active,BENOUTENG,,Outdoor Network Manufacturing LLC
Kelly Godfrey,Packard Farms,20210301,382273841,,1029,1597,Active,BEN9GAPAC,,Packard Farms
Kelly Godfrey,Patriot Group International Inc.,20210101,201416663,,992,1531,Active,BENPGINT,,Corporate/ Hunter
Kelly Godfrey,Patriot Group International Inc.,20210101,201416663,,992,1588,Active,BENPGINT,,Hawaii- Non SCA
Kelly Godfrey,Patriot Group International Inc.,20210101,201416663,,992,1532,Active,BENPGINT,,Hawaii- SCA
Kelly Godfrey,Patriot Group International Inc.,20210101,201416663,,992,1525,Active,BENPGINT,,Patriot Group International Inc.
Kelly Godfrey,Patriot Group International Inc.,20210101,201416663,,992,1530,Active,BENPGINT,,SCA/ Non- Corporate
Kelly Godfrey,"Pernix Consulting, LLC",20210301,724615471,,1092,1660,Active,BENPERNIX,,"Pernix Consulting, LLC"
Kelly Godfrey,Poltrona Frau Group North America,20190601,202552657,,683,994,Active,BENPFGNAI,,Poltrona Frau Group North America
Kelly Godfrey,RECON Corporation,20211001,371760107,,1253,2097,Active,BENRECONC,,RECON Corporation
Kelly Godfrey,Reimagine Education LLC,20210301,821509979,,1020,1576,Active,BEN9GAREDU,,Reimagine Education LLC
Kelly Godfrey,"RF Logistics, LLC",20210301,300478629,,1109,1683,Active,BEN9RFLOGI,,"RF Logistics, LLC"
Kelly Godfrey,Robert F Murray & Co.,20210301,382232047,,1050,1617,Active,BEN9GARFM,,Robert F Murray & Co.
Kelly Godfrey,"Seals Tacia and Bartz O.D, P.C",20210301,383021450,,1049,1616,Active,BEN9GASTB,,"Seals Tacia and Bartz O.D, P.C"
Kelly Godfrey,"Sensio, Inc.",20211101,831848663,,1303,2189,Active,BENSENSIO,,Made by Gather
Kelly Godfrey,"Sheehan Buick GMC, Inc.",20181101,591159050,,607,885,Active,BEN9SBCGMC,,"Sheehan Buick GMC, Inc."
Kelly Godfrey,Shodair Children's Hospital,20180601,810231789,,558,801,Active,BEN9SHODR,,Shodair Children's Hospital
Kelly Godfrey,Southern New Jersey Perinatal Cooperative,20161101,222371223,,288,395,Active,BEN9SOUTH,,Southern New Jersey Perinatal Cooperative
Kelly Godfrey,SPINS LLC,20190101,900735560,,608,886,Active,BENSPINS,,SPINS LLC
Kelly Godfrey,"Streamline Publishing, Inc",20200501,650055002,,887,1287,Active,BEN9STPUB,,"Streamline Publishing, Inc"
Kelly Godfrey,Sulzer APS US Holding Inc.,20211001,863101300,,1260,2119,Active,BENSULAPS,,GEKA
Kelly Godfrey,Sulzer APS US Holding Inc.,20211001,863101300,,1260,2113,Active,BENSULAPS,,medmix
Kelly Godfrey,Sulzer APS US Holding Inc.,20211001,863101300,,1260,2120,Active,BENSULAPS,,Mixpac
Kelly Godfrey,Sulzer US Holdings Inc.,20201201,133950743,,961,1397,Active,BEN9SULZR,,Chemtech
Kelly Godfrey,Sulzer US Holdings Inc.,20201201,133950743,,961,1398,Active,BEN9SULZR,,EMS
Kelly Godfrey,Sulzer US Holdings Inc.,20201201,133950743,,961,1400,Active,BEN9SULZR,,GTC
Kelly Godfrey,Sulzer US Holdings Inc.,20201201,133950743,,961,1402,Active,BEN9SULZR,,Pump Services
Kelly Godfrey,Sulzer US Holdings Inc.,20201201,133950743,,961,1403,Active,BEN9SULZR,,Pump Solutions
Kelly Godfrey,Sulzer US Holdings Inc.,20201201,133950743,,961,1404,Active,BEN9SULZR,,Pumps Equipment
Kelly Godfrey,Sulzer US Holdings Inc.,20201201,133950743,,961,1405,Active,BEN9SULZR,,Sulzer Turbo Services Houston
Kelly Godfrey,Sulzer US Holdings Inc.,20201201,133950743,,961,1396,Active,BEN9SULZR,,Sulzer US Holdings Inc.
Kelly Godfrey,Sulzer US Holdings Inc.,20201201,133950743,,961,1406,Active,BEN9SULZR,,Tower Field Service (CA)
Kelly Godfrey,Sulzer US Holdings Inc.,20201201,133950743,,961,1407,Active,BEN9SULZR,,Tower Field Service (US)
Kelly Godfrey,Sulzer US Holdings Inc.,20201201,133950743,,961,1408,Active,BEN9SULZR,,Turbo New Orleans
Kelly Godfrey,Sulzer US Holdings Inc.,20201201,133950743,,961,1399,Active,BEN9SULZR,,zINACTIVE 9/30/2021 GEKA
Kelly Godfrey,Sulzer US Holdings Inc.,20201201,133950743,,961,1401,Active,BEN9SULZR,,zINACTIVE 9/30/2021 Mixpac
Kelly Godfrey,Sunrise Toyota Scion,20210401,421766369,,1135,1732,Active,BENSUNTOY,,Sunrise Toyota
Kelly Godfrey,TDC Transport LLC,20210301,464736867,,1045,1612,Active,BEN9GATDC,,TDC Transport LLC
Kelly Godfrey,The Metropolitan Companies,20180101,133423067,,461,668,Active,BENTHMTRO,,The Metropolitan Companies
Kelly Godfrey,The Note Bin,20210501,900551233,,1146,1907,Active,BEN9TNOTE,,The Note Bin
Kelly Godfrey,The Princeton Club of New York,20201001,131184700,,943,1359,Active,BEN9TPCNY,,The Princeton Club of New York
Kelly Godfrey,The Toa Reinsurance Company of America,20201201,132918573,,972,1451,Active,BENTOA,,Florida
Kelly Godfrey,The Toa Reinsurance Company of America,20201201,132918573,,972,1450,Active,BENTOA,,New Jersey
Kelly Godfrey,The Toa Reinsurance Company of America,20201201,132918573,,972,1449,Active,BENTOA,,The Toa Reinsurance Company of America
Kelly Godfrey,Transportation America,20191001,320127752,,781,1144,Active,BEN9TRNAM,,"Super Nice STS, Inc."
Kelly Godfrey,Transportation America,20191001,320127752,,781,1143,Active,BEN9TRNAM,,Transportation America
Kelly Godfrey,Trinity Truck & Trailer Service LLC,20210801,823835265,,1206,2003,Active,BEN9GATTTS,,Trinity Truck & Trailer Service LLC
Kelly Godfrey,Turner County Board of Commissioners,20200701,586000898,,918,1326,Active,BEN9TURNC,,Turner County Board of Commissioners
Kelly Godfrey,UG Enterprises Inc.,20201201,810947498,,962,1417,Active,BEN9UGENT,,East Meadow- Managers
Kelly Godfrey,UG Enterprises Inc.,20201201,810947498,,962,1418,Active,BEN9UGENT,,East Meadow-Union
Kelly Godfrey,UG Enterprises Inc.,20201201,810947498,,962,1420,Active,BEN9UGENT,,Massapequa - Managers
Kelly Godfrey,UG Enterprises Inc.,20201201,810947498,,962,1668,Active,BEN9UGENT,,Massapequa - Union
Kelly Godfrey,UG Enterprises Inc.,20201201,810947498,,962,1445,Active,BEN9UGENT,,Melville - Managers
Kelly Godfrey,UG Enterprises Inc.,20201201,810947498,,962,1669,Active,BEN9UGENT,,Melville - Union
Kelly Godfrey,UG Enterprises Inc.,20201201,810947498,,962,1663,Active,BEN9UGENT,,North Babylon - Managers
Kelly Godfrey,UG Enterprises Inc.,20201201,810947498,,962,1671,Active,BEN9UGENT,,North Babylon - Union
Kelly Godfrey,UG Enterprises Inc.,20201201,810947498,,962,1413,Active,BEN9UGENT,,Port Jefferson- Managers
Kelly Godfrey,UG Enterprises Inc.,20201201,810947498,,962,1414,Active,BEN9UGENT,,Port Jefferson- Union
Kelly Godfrey,UG Enterprises Inc.,20201201,810947498,,962,1421,Active,BEN9UGENT,,Port Washington
Kelly Godfrey,UG Enterprises Inc.,20201201,810947498,,962,1422,Active,BEN9UGENT,,Port Washington- Union
Kelly Godfrey,UG Enterprises Inc.,20201201,810947498,,962,1423,Active,BEN9UGENT,,Ramsey
Kelly Godfrey,UG Enterprises Inc.,20201201,810947498,,962,1424,Active,BEN9UGENT,,Ramsey- Union
Kelly Godfrey,UG Enterprises Inc.,20201201,810947498,,962,1416,Active,BEN9UGENT,,Smithtown
Kelly Godfrey,UG Enterprises Inc.,20201201,810947498,,962,1415,Active,BEN9UGENT,,Smithtown- Managers
Kelly Godfrey,UG Enterprises Inc.,20201201,810947498,,962,1409,Active,BEN9UGENT,,UG Enterprises Inc.
Kelly Godfrey,UG Enterprises Inc.,20201201,810947498,,962,1428,Active,BEN9UGENT,,Yorktown Heights - Managers
Kelly Godfrey,UG Enterprises Inc.,20201201,810947498,,962,1670,Active,BEN9UGENT,,Yorktown Heights - Union
Kelly Godfrey,Veazey Enterprises Inc,20160101,760569709,,207,271,Active,BEN9VEAZE,,Veazey Enterprises Inc
Kelly Godfrey,"VitaNova, Inc.",20190901,650298299,,784,1147,Active,BEN9VITAN,,"Vita Nova, Inc."
Kelly Godfrey,VOIDED Indian River County IRC,20211001,6000674,,1232,2057,Active,,,Board of County Commissions (BOCC)
Kelly Godfrey,VOIDED Indian River County IRC,20211001,6000674,,1232,2056,Active,,,Clerk of Court (COC)
Kelly Godfrey,VOIDED Indian River County IRC,20211001,6000674,,1232,2052,Active,,,Indian River County IRC
Kelly Godfrey,VOIDED Indian River County IRC,20211001,6000674,,1232,2058,Active,,,Property Advisors (PA)
Kelly Godfrey,VOIDED Indian River County IRC,20211001,6000674,,1232,2059,Active,,,Supervisor of Elections (SOE)
Kelly Godfrey,Weber Brothers Sawmill Inc.,20210301,381877636,,1046,1613,Active,BEN9GAWBSM,,Weber Brothers Sawmill Inc.
Kelly Godfrey,WESTSIDE FAMILY HEALTHCARE INC,20180601,222488654,,547,786,Active,BENWFHC,,WESTSIDE FAMILY HEALTHCARE INC
Kelly Godfrey,Wharton Lyon & Lyon,20180101,221666493,,481,688,Active,BENWHRTON,,Wharton Lyon & Lyon
Kelly Godfrey,Wil-Le Farms,20210301,382099251,,1079,1646,Active,BEN9GAWIL,,Wil-Le Farms
Kelly Godfrey,Wilson Steel-Fab & Machine Inc.,20210301,383105718,,1082,1649,Active,BEN9GAWSF,,Wilson Steel-Fab & Machine Inc.
Kelly Godfrey,Wisenbaker Building Services Inc.,20170101,741761404,,304,413,Active,BENWISEN,,Wisenbaker Building Services Inc.
Kelly Godfrey,Women's Medical Center PC,20210301,383632230,,1091,1659,Active,BEN9GAWMC,,Women's Medical Center PC
Kelly Godfrey,"Woods Services, Inc.",20191101,231322002,,770,1130,Active,BEN9WOODS,,Archway Programs
Kelly Godfrey,"Woods Services, Inc.",20191101,231322002,,770,1132,Active,BEN9WOODS,,Brian's House
Kelly Godfrey,"Woods Services, Inc.",20191101,231322002,,770,1131,Active,BEN9WOODS,,Tabor Services
Kelly Godfrey,"Woods Services, Inc.",20191101,231322002,,770,1129,Active,BEN9WOODS,,"Woods Services, Inc."
Kelly Godfrey,"YMP Real Estate Management, LLC",20210301,453214345,,1198,1993,Active,BENYMPREM,,"YMP Real Estate Management, LLC"
Kelly Godfrey,Yorke Construction Corporation,20200301,132779050,,840,1225,Active,BENYORKEC,,Yorke Construction Corporation
Kelly Godfrey,ZAGO MANUFACTURING CO,20210401,223211631,,1171,1960,Active,BEN9ZAGOM,,ZAGO MANUFACTURING CO
Kelly Godfrey - Employee Navigator,Acordis International,20201101,223938023,,954,1375,Active,BEN9ACORD,,Acordis International
Kelly Godfrey - Employee Navigator,"American Health Associates, Inc",20200601,650214185,,927,1343,Active,BEN9AHEAL,,Amerathon LLC
Kelly Godfrey - Employee Navigator,"American Health Associates, Inc",20200601,650214185,,927,1337,Active,BEN9AHEAL,,"American Health Associates, Inc"
Kelly Godfrey - Employee Navigator,Ayers Saint Gross,20200101,520899570,,799,1166,Active,BENAYSTGR,,Ayers Saint Gross
Kelly Godfrey - Employee Navigator,"C&K Market, Inc.",20210115,930564163,,1016,1571,Active,BEN9CKMKT,,"C&K Market, Inc."
Kelly Godfrey - Employee Navigator,Caring Professionals Inc.,20210401,113200513,,1027,1595,Active,BENCPRONY,,Caring Professionals Inc.
Kelly Godfrey - Employee Navigator,"Circa Healthcare, LLC",20211201,770647522,,1274,2132,Active,BENCIRCAH,,"Circa Healthcare, LLC"
Kelly Godfrey - Employee Navigator,Furbish Company,20210601,200156622,,1196,1991,Active,BENFURBCO,,Furbish Company
Kelly Godfrey - Employee Navigator,HAKU APP CORPORATION,20210101,463311135,,988,1519,Active,BEN9HAKU,,HAKU APP CORPORATION
Kelly Godfrey - Employee Navigator,InquisIT LLC,20200801,422150733,,915,1322,Active,BENINQIT,,Hawaii Employees Only
Kelly Godfrey - Employee Navigator,InquisIT LLC,20200801,422150733,,915,1321,Active,BENINQIT,,InquisIT LLC
Kelly Godfrey - Employee Navigator,Jeff Davis County Board of Commissioners,20200701,586011374,,908,1314,Active,BEN9JDCBC,,Jeff Davis County Board of Commissioners
Kelly Godfrey - Employee Navigator,KNR Hospitality Group LLC,20191201,471059251,,794,1159,Active,BEN9KNRHG,,KNR Hospitality Group LLC
Kelly Godfrey - Employee Navigator,"Moyer & Sons Moving & Storage, Inc.",20210101,520996371,,994,1527,Active,BENMOYER,,"Moyer & Sons Moving & Storage, Inc."
Kelly Godfrey - Employee Navigator,"Neuberger, Quinn, Gielen, Rubin & Gibber, P.A.",20210601,521641614,,1189,1984,Active,BENNQGRG,,"Neuberger, Quinn, Gielen, Rubin & Gibber, P.A."
Kelly Godfrey - Employee Navigator,"Optima, Inc.",20210101,362964007,,979,1975,Active,BENOPTIMA,,"12 Optima Realty, Inc."
Kelly Godfrey - Employee Navigator,"Optima, Inc.",20210101,362964007,,979,1976,Active,BENOPTIMA,,"13 Optima Real Estate, Inc."
Kelly Godfrey - Employee Navigator,"Optima, Inc.",20210101,362964007,,979,1977,Active,BENOPTIMA,,64 DHAA
Kelly Godfrey - Employee Navigator,"Optima, Inc.",20210101,362964007,,979,1978,Active,BENOPTIMA,,"67 DCH Development, Inc."
Kelly Godfrey - Employee Navigator,"Optima, Inc.",20210101,362964007,,979,1979,Active,BENOPTIMA,,"68 DCH Construction, Inc."
Kelly Godfrey - Employee Navigator,"Optima, Inc.",20210101,362964007,,979,1502,Active,BENOPTIMA,,Illinois
Kelly Godfrey - Employee Navigator,"Optima, Inc.",20210101,362964007,,979,1503,Active,BENOPTIMA,,Non-Illinois
Kelly Godfrey - Employee Navigator,"Optima, Inc.",20210101,362964007,,979,1923,Active,BENOPTIMA,,"Optima, Inc."
Kelly Godfrey - Employee Navigator,Roundabout Theatre Company,20190101,136192346,,615,893,Active,BENRNDABT,,Roundabout Theatre Company
Kelly Godfrey - Employee Navigator,"SMC Management, Inc.",20200601,271119051,,883,1282,Active,BENSMCMGM,,"SMC Management, Inc."
Kelly Godfrey - Employee Navigator,"Steven Douglas Associates, LLC",20200901,823141626,,923,1332,Active,BEN9SDOUGA,,"Steven Douglas Associates, LLC"
Kelly Godfrey - Employee Navigator,Suvoda LLC,20190901,462048701,,740,1093,Active,BENSUVODA,,Portland Office
Kelly Godfrey - Employee Navigator,Suvoda LLC,20190901,462048701,,740,1087,Active,BENSUVODA,,Suvoda LLC
Kelly Godfrey - Employee Navigator,Tesco South,20190701,592199514,,697,1011,Active,BEN9HECTR,,Hector Turf
Kelly Godfrey - Employee Navigator,Tesco South,20190701,592199514,,697,2127,Active,BEN9HECTR,,Tesco South
Kelly Godfrey - Employee Navigator,"Tharco, Inc.",20210601,521110028,,1163,1942,Active,BENTHARCO,,"Tharco, Inc."
Kelly Godfrey - Employee Navigator,The Marker Group LLC,20190801,651153014,,706,1049,Active,BEN9MARKR,,The Marker Group LLC
Kelly Godfrey - Employee Navigator,Warren Henry Automobiles Inc.,20210601,592594999,,1165,1945,Active,BENWARHEN,,Audi Gainesville
Kelly Godfrey - Employee Navigator,Warren Henry Automobiles Inc.,20210601,592594999,,1165,1946,Active,BENWARHEN,,Get More
Kelly Godfrey - Employee Navigator,Warren Henry Automobiles Inc.,20210601,592594999,,1165,1947,Active,BENWARHEN,,Keys Motors
Kelly Godfrey - Employee Navigator,Warren Henry Automobiles Inc.,20210601,592594999,,1165,1948,Active,BENWARHEN,,Luxury
Kelly Godfrey - Employee Navigator,Warren Henry Automobiles Inc.,20210601,592594999,,1165,1949,Active,BENWARHEN,,MODOS
Kelly Godfrey - Employee Navigator,Warren Henry Automobiles Inc.,20210601,592594999,,1165,1944,Active,BENWARHEN,,Warren Henry Automobiles Inc.
Kelly Godfrey - Employee Navigator,Warren Henry Automobiles Inc.,20210601,592594999,,1165,1950,Active,BENWARHEN,,West Broward
Kelly Godfrey - Employee Navigator,Warren Henry Automobiles Inc.,20210601,592594999,,1165,1951,Active,BENWARHEN,,WH Parts
Kelly Godfrey - Employee Navigator,Warren Henry Automobiles Inc.,20210601,592594999,,1165,1952,Active,BENWARHEN,,WHA
Kelly Godfrey - JKJ,2nd Ave Value Stores,20210101,203199840,,973,1452,Active,BEN9AVENU,,2nd Ave Value Stores
Kelly Godfrey - JKJ,2nd Ave Value Stores,20210101,203199840,,973,1454,Active,BEN9AVENU,,GreenDrop LLC
Kelly Godfrey - JKJ,2nd Ave Value Stores,20210101,203199840,,973,1453,Active,BEN9AVENU,,GreenDrop Trucking LLC
Kelly Godfrey - JKJ,Alcom Printing,20200101,231640799,,806,1173,Active,BENALCOM,,Alcom Printing
Kelly Godfrey - JKJ,AMC Fire Protection,20190901,232491287,,707,1050,Active,BEN9AMC,,AMC Fire Protection
Kelly Godfrey - JKJ,Atrium Innovations - Garden of Life,20200101,980187883,,719,1066,Active,BENGRDLFE,,Atrium Innovations - Garden of Life
Kelly Godfrey - JKJ,Atrium Innovations - HVL LLC,20190901,980187883,,737,1084,Active,BENHVLLLC,,Atrium Innovations - HVL LLC
Kelly Godfrey - JKJ,"Blackfynn, Inc.",20200201,473043147,,828,1208,Active,BEN9BKFYN,,"Blackfynn, Inc."
Kelly Godfrey - JKJ,Brock & Co,20200101,231294892,,808,1184,Active,BENBROCK,,Brock & Co
Kelly Godfrey - JKJ,Catholic Partnership Schools,20200701,273236916,,933,1348,Active,BENCATHPS,,Catholic Partnership Schools
Kelly Godfrey - JKJ,Cellucap Manufacturing Company Inc.,20190901,231523496,,708,1051,Active,BEN9CELLU,,Cellucap Manufacturing Company Inc.
Kelly Godfrey - JKJ,Cellucap Manufacturing Company Inc.,20190901,231523496,,708,1061,Active,BEN9CELLU,,Cellunet Manufacturing Company
Kelly Godfrey - JKJ,Cellucap Manufacturing Company Inc.,20190901,231523496,,708,1062,Active,BEN9CELLU,,Disco
Kelly Godfrey - JKJ,"Conrad O'Brien, PC",20190901,232328687,,734,1081,Active,BENCONRAD,,"Conrad O'Brien, PC"
Kelly Godfrey - JKJ,"D & R Machine Co., Inc.",20190901,232024007,,713,1056,Active,BEN9DRMCH,,"D & R Machine Co., Inc."
Kelly Godfrey - JKJ,"D'Lauro & Rodgers, Inc.",20190901,232627822,,758,1114,Active,BEN9DLROD,,"D'Lauro & Rodgers, Inc."
Kelly Godfrey - JKJ,"Dell Retirement Services, Inc.",20190901,233082110,,712,1055,Active,BEN9DELRT,,"Dell Retirement Services, Inc."
Kelly Godfrey - JKJ,"Dell Retirement Services, Inc.",20190901,233082110,,712,1064,Active,BEN9DELRT,,Meadows Management
Kelly Godfrey - JKJ,"Dell Retirement Services, Inc.",20190901,233082110,,712,1063,Active,BEN9DELRT,,Shannondell at Valley Forge
Kelly Godfrey - JKJ,Diversified Staffing Group dba Top Stack,20200401,822326269,,852,1245,Active,BENDIVESG,,Diversified Staffing Group dba Top Stack
Kelly Godfrey - JKJ,Fox Subacute Management Inc.,20190901,232467051,,735,1082,Active,BENFXSUB,,Fox Subacute Management Inc.
Kelly Godfrey - JKJ,Fox Subacute Management Inc.,20190901,232467051,,735,1107,Active,BENFXSUB,,Fox Subacute- Clara Burke
Kelly Godfrey - JKJ,Fox Subacute Management Inc.,20190901,232467051,,735,1109,Active,BENFXSUB,,Fox Subacute- Mechanicsburg
Kelly Godfrey - JKJ,Fox Subacute Management Inc.,20190901,232467051,,735,1108,Active,BENFXSUB,,Fox Subacute- South Philadelphia
Kelly Godfrey - JKJ,Fox Subacute Management Inc.,20190901,232467051,,735,1110,Active,BENFXSUB,,Fox Subacute- Warrington
Kelly Godfrey - JKJ,Friends Life Care Partners,20191016,233035012,,785,1148,Active,BENFLCC,,Friends Life Care Partners
Kelly Godfrey - JKJ,Gilpin Hall,20190901,510075766,,716,1059,Active,BENGILPIN,,Gilpin Hall
Kelly Godfrey - JKJ,Global Tax Management,20190901,232817942,,749,1100,Active,BENGTM,,Global Tax Management
Kelly Godfrey - JKJ,"Grace Construction Management Company, LLC",20200401,260256249,,872,1270,Active,BEN9GRACM,,"Grace Construction Management Company, LLC"
Kelly Godfrey - JKJ,Greater Philadelphia Young Men's Christian Association,20200401,231243965,,870,1267,Active,BENPHYMCA,,Greater Philadelphia Young Men's Christian Associa
Kelly Godfrey - JKJ,"Harold Beck & Sons, Inc.",20190901,231572268,,736,1083,Active,BENHBSONS,,"Harold Beck & Sons, Inc."
Kelly Godfrey - JKJ,"Harrogate, Inc.",20190901,222919029,,721,1068,Active,BENHRGTE,,"Harrogate, Inc."
Kelly Godfrey - JKJ,Hickman Friends Senior Community of West Chester,20190901,452561205,,717,1060,Active,BENHFSCWC,,Hickman Friends Senior Community of West Chester
Kelly Godfrey - JKJ,Hill View Retirement Center,20190901,311068742,,744,1091,Active,BENHVRC,,Hill View Retirement Center
Kelly Godfrey - JKJ,"Inter-Rail Group, Inc.",20210101,581375899,,978,1501,Active,BEN9INTRL,,"Inter-Rail Group, Inc."
Kelly Godfrey - JKJ,"Johnson, Kendall & Johnson Inc.",20190901,231568259,,738,1085,Active,BENJKJ,,"Johnson, Kendall & Johnson Inc."
Kelly Godfrey - JKJ,Keswick Pines Lifecare,20211001,521761391,,1258,2111,Active,BENPINESW,,The Pines at Whiting
Kelly Godfrey - JKJ,Keystone Sports and Entertainment LLC,20200701,262016442,,902,1307,Active,BEN9KEYSTN,,Keystone Sports and Entertainment LLC
Kelly Godfrey - JKJ,"Kinder Academy, Inc.",20190901,232792256,,750,1101,Active,BEN9KINDR,,"Kinder Academy, Inc."
Kelly Godfrey - JKJ,"Language Services Associates, Inc.",20210101,232831198,,983,1513,Active,BEN9LSA,,"Language Services Associates, Inc."
Kelly Godfrey - JKJ,Marbach America Inc.,20200501,453772285,,881,1280,Active,BENMARBAC,,Marbach America Inc.
Kelly Godfrey - JKJ,"Market Logic Software, Inc.",20191201,300831508,,804,1171,Active,BENMLSINC,,"Market Logic Software, Inc."
Kelly Godfrey - JKJ,McLean Packaging,20190901,231612861,,743,1090,Active,BENMCLEAN,,McLean Packaging
Kelly Godfrey - JKJ,Meadowood Corporation,20190901,222229486,,722,1069,Active,BEN9MWOOD,,Meadowood Corporation
Kelly Godfrey - JKJ,"Milford Enterprises, Inc.",20200601,232236554,,893,1298,Active,BEN9MILENT,,"Milford Enterprises, Inc."
Kelly Godfrey - JKJ,Pareto Captive Services LLC,20190901,275552975,,723,1070,Active,BEN9PARTO,,Pareto Captive Services LLC
Kelly Godfrey - JKJ,Pennswood Village,20190901,232021541,,741,1088,Active,BENPENNS,,Pennswood Village
Kelly Godfrey - JKJ,Peter Becker Community,20190901,236299695,,742,1089,Active,BENPBCOM,,Peter Becker Community
Kelly Godfrey - JKJ,Pickering Manor,20190901,510244585,,724,1071,Active,BEN9PICKR,,Pickering Manor
Kelly Godfrey - JKJ,"Pietro Fiorentini USA, Inc.",20200401,742986472,,880,1279,Active,BEN9PIETROF,,"Pietro Fiorentini USA, Inc."
Kelly Godfrey - JKJ,"Quality Bakery Products, Inc.",20190901,760392662,,710,1053,Active,BEN9QUALB,,"Quality Bakery Products, Inc."
Kelly Godfrey - JKJ,Quil Health,20190901,825264307,,748,1099,Active,BENQUIL,,Quil Health
Kelly Godfrey - JKJ,"Reliable Copy Service, Inc.",20190901,232473700,,725,1094,Active,BEN9RELCP,,Reliable Companies
Kelly Godfrey - JKJ,"Reliable Copy Service, Inc.",20190901,232473700,,725,1072,Active,BEN9RELCP,,"Reliable Copy Service, Inc."
Kelly Godfrey - JKJ,"Rhoads Garden, Inc.",20190901,232015709,,726,1073,Active,BEN9RHDS,,"Rhoads Garden, Inc."
Kelly Godfrey - JKJ,Rite Air Mechanical,20200701,472110339,,906,1312,Active,BEN9RITEAM,,Rite Air Mechanical
Kelly Godfrey - JKJ,Rodon Limited Partnership,20190901,450552981,,727,1074,Active,BEN9RODON,,Rodon Limited Partnership
Kelly Godfrey - JKJ,Roland Park Place,20210701,521197548,,1202,1997,Active,BENRPPINC,,Roland Park Place
Kelly Godfrey - JKJ,RSB Financial Corp.,20190901,232834335,,728,1075,Active,BEN9RSBFN,,RSB Financial Corp.
Kelly Godfrey - JKJ,"Signature Systems, Inc.",20190801,232907451,,695,1009,Active,BEN9SIGSY,,"Signature Systems, Inc."
Kelly Godfrey - JKJ,Spiezle Architectural Group,20190901,231937152,,729,1076,Active,BENSPIEZL,,Spiezle Architectural Group
Kelly Godfrey - JKJ,"StoneRidge Retirement Living Communities, Inc.",20190901,208424515,,730,1077,Active,BEN9SRLC,,"StoneRidge Retirement Living Communities, Inc."
Kelly Godfrey - JKJ,"Stuzo, LLC",20200201,273596553,,841,1226,Active,BEN9STUZO,,"Stuzo, LLC"
Kelly Godfrey - JKJ,The House of The Good Shepherd,20190901,221500539,,731,1078,Active,BENTHGS,,The House of The Good Shepherd
Kelly Godfrey - JKJ,Wesley Enhanced Living,20190901,232648022,,739,1086,Active,BENWEL,,Wesley Enhanced Living
Kelly Godfrey - JKJ,White Horse Village Inc.,20190901,232499121,,714,1057,Active,BENWHV,,White Horse Village Inc.
Kelly Godfrey - JKJ,Wiley Adult Day Center,20191101,200247527,,783,1146,Active,BENWILDAY,,Wiley Adult Day Center
Kelly Godfrey - JKJ,Wiley Mission,20191101,216000802,,782,1145,Active,BENWILMIS,,Wiley Mission
Kelly Godfrey - Texas State Continuation,"3B Inspection Services, LLC",20170801,813014937,,404,582,Active,BEN93BINS,,"3B Inspection Services, LLC"
Kelly Godfrey - Texas State Continuation,Texas Kitchen Coalition Inc,20211001,871033443,,1269,2125,Active,BENTEXCOA,,Texas Kitchen Collective
Kelly Godfrey - Texas State Continuation,Venetian Blind & Floor Covering Shop Ltd,20200201,760626210,,835,1218,Active,BEN9VBFCS,,Venetian Blind & Floor Covering Shop Ltd
MD STATE CONTINUATION ONLY,Guilford Brewing,20201101,810824299,,952,1373,Active,BENGUILFD,,Guilford Brewing
New Group,Dash Technologies Inc,20211101,800641840,,1307,2208,Active,BENDASHTE,,Dash Technologies Inc
New Group,iWorks Corporation,20211201,202369374,,1283,2147,Active,BENIWORKS,,iWorks Corporation
New Group,Quiddity lnfotech LLC,20211001,475256911,,1308,2209,Active,,,BENQUIDDIT
New York State Continuation - Kelly Godfrey,"BNW Rigging, Inc.",20200501,473213586,,886,1286,Active,BEN9BNWRIG,,"BNW Rigging, Inc."
New York State Continuation - Kelly Godfrey,New York Theatre Workshop,20190301,133131491,,656,946,Active,BEN9NYTW,,New York Theatre Workshop
New York State Continuation - Kelly Godfrey,Watermark LLC,20191201,134092743,,793,1158,Active,BENWATERM,,Watermark LLC
NJ STATE CONTINUATION ONLY,"BLT and Company, Inc.",20200501,137222984,,889,1289,Active,BEN9BERLT,,"BLT and Company, Inc."
NJ STATE CONTINUATION ONLY,Reids Transportation Corp.,20210801,862309696,,1226,2044,Active,BENREIDS,,Reids Transportation Corp.
NY STATE CONTINUATION ONLY,Believe Music America LLC,20211001,352699640,,1248,2084,Active,BENBELMUS,,Believe Music America LLC
NY STATE CONTINUATION ONLY,Capmar Realty,20211001,111903061,,1264,2117,Active,BENCAPMR,,Capmar Realty
NY STATE CONTINUATION ONLY,LA MOLINA HOLDINGS LLC,20211101,823444177,,1263,2116,Active,BENLMHLLC,,LLAMA INN/ LLAMA SAN
